# Retired NCBI GeneIDs for taxid 29159, from NCBI gene_history.
# Built by src/mappings/build_crosswalk.py v1.0.0 on 2026-08-27
# Studies analysed against an older annotation report these identifiers; each row
# records the authoritative NCBI replacement. Resolution through this table is
# labelled 'inferred', not 'exact', because it crosses an annotation version.
# 13601 further GeneIDs were discontinued with NO replacement and are
# deliberately absent, so that they stay 'unresolved'.
discontinued_gene_id	current_gene_id	discontinued_symbol	discontinue_date
117685831	105343550	LOC117685831	20240702
117685833	105343550	LOC117685833	20240702
117685835	109617199	LOC117685835	20240702
117685837	117680495	LOC117685837	20240702
117685840	117684715	LOC117685840	20240702
117685842	117691277	LOC117685842	20240702
117685845	105343550	LOC117685845	20240702
117685847	117685124	LOC117685847	20240702
117685848	117685123	LOC117685848	20240702
117685852	117685207	LOC117685852	20240702
117685854	117680642	LOC117685854	20240702
117685855	105333483	LOC117685855	20240702
117685858	117688843	LOC117685858	20240702
117685866	117686111	LOC117685866	20240702
117685867	117686119	LOC117685867	20240702
117685868	117686054	LOC117685868	20240702
117685881	105330034	LOC117685881	20240702
117685886	105330796	LOC117685886	20240702
117685892	105348034	LOC117685892	20240702
117685893	117688213	LOC117685893	20240702
117685897	109617964	LOC117685897	20240702
117685904	105343980	LOC117685904	20240702
117685907	117685475	LOC117685907	20240702
117685911	117685912	LOC117685911	20240702
117685913	117685526	LOC117685913	20240702
117685918	117683604	LOC117685918	20240702
117685919	105346392	LOC117685919	20240702
117685936	105324792	LOC117685936	20240702
117685938	117682195	LOC117685938	20240702
117685939	117682195	LOC117685939	20240702
117685941	105348472	LOC117685941	20240702
117685942	109617185	LOC117685942	20240702
117685951	117686179	LOC117685951	20240702
117685952	117687068	LOC117685952	20240702
117685955	117685607	LOC117685955	20240704
117685959	117683597	LOC117685959	20240702
117685961	105329201	LOC117685961	20240702
117685968	105342678	LOC117685968	20240702
117685969	117690275	LOC117685969	20240702
117685972	117683484	LOC117685972	20240702
117685974	105348109	LOC117685974	20240702
117685975	117690154	LOC117685975	20240702
117685976	117682256	LOC117685976	20240702
117685978	105341516	LOC117685978	20240702
117685979	105341516	LOC117685979	20240702
117685980	117690148	LOC117685980	20240702
117685982	117685861	LOC117685982	20240702
117685984	117690152	LOC117685984	20240702
117685988	105322916	LOC117685988	20240702
117685990	105329795	LOC117685990	20240702
117685991	117687515	LOC117685991	20240702
117685995	105338723	LOC117685995	20240702
117686013	105331205	LOC117686013	20240702
117686015	105348038	LOC117686015	20240702
117686016	105334904	LOC117686016	20240702
117686018	117685755	LOC117686018	20240702
117686020	117685607	LOC117686020	20240702
117686021	105343980	LOC117686021	20240702
117686025	117691555	LOC117686025	20240702
117686027	117687149	LOC117686027	20240702
117686030	117685615	LOC117686030	20240702
117686031	105333432	LOC117686031	20240702
117686035	117686170	LOC117686035	20240702
117686041	117691497	LOC117686041	20240702
117686043	117689320	LOC117686043	20240702
117686045	105347303	LOC117686045	20240702
117686046	117687030	LOC117686046	20240702
117686047	117687030	LOC117686047	20240702
117686063	105330343	LOC117686063	20240702
117686070	105317695	LOC117686070	20240702
117686071	105342206	LOC117686071	20240702
117686072	105321879	LOC117686072	20240702
117686073	105348034	LOC117686073	20240702
117686078	117689115	LOC117686078	20240702
117686082	105334876	LOC117686082	20240702
117686085	117690777	LOC117686085	20240702
117686089	105334872	LOC117686089	20240702
117686096	105333511	LOC117686096	20240702
117686097	105333511	LOC117686097	20240702
117686098	105333511	LOC117686098	20240702
117686099	105333511	LOC117686099	20240702
117686100	105333511	LOC117686100	20240702
117686105	105333488	LOC117686105	20240702
117686106	105330979	LOC117686106	20240702
117686112	117691495	LOC117686112	20240702
117686113	105329137	LOC117686113	20240702
117686118	117684311	LOC117686118	20240702
117686125	109617446	LOC117686125	20240702
117686126	105330343	LOC117686126	20240702
117686129	105330979	LOC117686129	20240702
117686133	117691662	LOC117686133	20240702
117686135	117686048	LOC117686135	20240702
117686138	105321945	LOC117686138	20240702
117686150	117683293	LOC117686150	20240702
117686159	105329137	LOC117686159	20240702
117686167	109618742	LOC117686167	20240702
117686174	117685428	LOC117686174	20240702
117686178	117685540	LOC117686178	20240702
117686182	117686184	LOC117686182	20240702
117686191	117687561	LOC117686191	20240702
117686200	117691974	LOC117686200	20240702
117686202	117688286	LOC117686202	20240702
117686204	117685515	LOC117686204	20240702
117686206	105335327	LOC117686206	20240702
117686207	105326755	LOC117686207	20240702
117686211	105324933	LOC117686211	20240702
117686212	117685243	LOC117686212	20240702
117686214	109619834	LOC117686214	20240702
117686215	117688953	LOC117686215	20240702
117686216	105344253	LOC117686216	20240702
117686220	105344239	LOC117686220	20240702
117686222	105344241	LOC117686222	20240702
117686223	105344242	LOC117686223	20240702
117686225	105332054	LOC117686225	20240702
117686227	117681814	LOC117686227	20240702
117686228	117681776	LOC117686228	20240702
117686232	117688575	LOC117686232	20240702
117686240	117686237	LOC117686240	20240702
117686243	109620301	LOC117686243	20240702
117686244	117686956	LOC117686244	20240702
117686245	117686956	LOC117686245	20240702
117686248	117688461	LOC117686248	20240702
117686249	117686250	LOC117686249	20240702
117686251	105331041	LOC117686251	20240702
117686253	117687139	LOC117686253	20240702
117686254	105331041	LOC117686254	20240702
117686256	105327636	LOC117686256	20240702
117686264	105328909	LOC117686264	20240702
117686265	105336855	LOC117686265	20240702
117686266	105336855	LOC117686266	20240702
117686267	117692740	LOC117686267	20240702
117686268	117680381	LOC117686268	20240702
117686272	117692199	LOC117686272	20240702
117686273	117686270	LOC117686273	20240702
117686274	117685622	LOC117686274	20240702
117686281	105346381	LOC117686281	20240702
117686283	117680990	LOC117686283	20240702
117686285	117680803	LOC117686285	20240702
117686292	117680642	LOC117686292	20240702
117686293	105331733	LOC117686293	20240702
117686295	105342298	LOC117686295	20240702
117686297	105347407	LOC117686297	20240702
117686298	117682974	LOC117686298	20240702
117686303	117689031	LOC117686303	20240702
117686307	105329201	LOC117686307	20240702
117686308	105328163	LOC117686308	20240702
117686310	105328163	LOC117686310	20240702
117686318	117685520	LOC117686318	20240702
117686321	109619072	LOC117686321	20240702
117686331	105323928	LOC117686331	20240702
117686335	117682607	LOC117686335	20240702
117686339	117692477	LOC117686339	20240702
117686340	117692477	LOC117686340	20240702
117686341	117682988	LOC117686341	20240702
117686343	117681525	LOC117686343	20240702
117686346	105319880	LOC117686346	20240702
117686349	117692634	LOC117686349	20240702
117686356	105346758	LOC117686356	20240702
117686357	117688273	LOC117686357	20240702
117686359	117687891	LOC117686359	20240702
117686366	105346758	LOC117686366	20240702
117686369	117685613	LOC117686369	20240704
117686370	117685271	LOC117686370	20240702
117686372	117685772	LOC117686372	20240702
117686375	117685207	LOC117686375	20240702
117686378	105322173	LOC117686378	20240702
117686381	105346403	LOC117686381	20240702
117686382	105343360	LOC117686382	20240702
117686384	105338236	LOC117686384	20240702
117686385	117681475	LOC117686385	20240702
117686387	105338236	LOC117686387	20240702
117686389	117688580	LOC117686389	20240702
117686393	105348138	LOC117686393	20240702
117686397	117685087	LOC117686397	20240702
117686398	109620476	LOC117686398	20240702
117686402	105339058	LOC117686402	20240702
117686404	117688579	LOC117686404	20240702
117686405	117688580	LOC117686405	20240702
117686414	105348255	LOC117686414	20240702
117686421	117684637	LOC117686421	20240702
117686424	117685475	LOC117686424	20240702
117686427	109617337	LOC117686427	20240702
117686430	117688843	LOC117686430	20240702
117686438	105342642	LOC117686438	20240702
117686439	105329795	LOC117686439	20240702
117686440	117685993	LOC117686440	20240702
117686441	105321268	LOC117686441	20240702
117686443	105323923	LOC117686443	20240702
117686449	117686452	LOC117686449	20240702
117686454	105317877	LOC117686454	20240702
117686460	105332715	LOC117686460	20240702
117686463	105343219	LOC117686463	20240702
117686464	105343207	LOC117686464	20240702
117686466	109619328	LOC117686466	20240702
117686473	105328165	LOC117686473	20240702
117686474	105328165	LOC117686474	20240702
117686479	105317114	LOC117686479	20240702
117686480	105324344	LOC117686480	20240702
117686481	105324435	LOC117686481	20240702
117686485	105330010	LOC117686485	20240702
117686494	105340516	LOC117686494	20240702
117686495	105340520	LOC117686495	20240702
117686497	117686496	LOC117686497	20240702
117686498	117686496	LOC117686498	20240702
117686502	105332697	LOC117686502	20240702
117686503	117686505	LOC117686503	20240702
117686504	105333296	LOC117686504	20240702
117686507	105333296	LOC117686507	20240702
117686520	105322040	LOC117686520	20240702
117686534	117690028	LOC117686534	20240702
117686542	117691570	LOC117686542	20240702
117686543	117681738	LOC117686543	20240702
117686546	117691570	LOC117686546	20240702
117686556	105348151	LOC117686556	20240702
117686557	105344765	LOC117686557	20240702
117686559	117688793	LOC117686559	20240702
117686562	105317441	LOC117686562	20240702
117686574	105345498	LOC117686574	20240702
117686587	105337520	LOC117686587	20240702
117686588	105337520	LOC117686588	20240702
117686599	105344790	LOC117686599	20240702
117686601	117682451	LOC117686601	20240702
117686604	117691338	LOC117686604	20240702
117686607	105320971	LOC117686607	20240702
117686608	105345521	LOC117686608	20240702
117686612	105334697	LOC117686612	20240702
117686613	105334697	LOC117686613	20240702
117686616	105319342	LOC117686616	20240702
117686626	117681269	LOC117686626	20240702
117686632	105347104	LOC117686632	20240702
117686633	117686305	LOC117686633	20240702
117686636	105327429	LOC117686636	20240702
117686644	105327518	LOC117686644	20240702
117686646	117684459	LOC117686646	20240702
117686648	105340024	LOC117686648	20240702
117686663	105337605	LOC117686663	20240702
117686676	109617747	LOC117686676	20240702
117686678	109617747	LOC117686678	20240702
117686680	117682133	LOC117686680	20240702
117686684	105317649	LOC117686684	20240702
117686712	105317319	LOC117686712	20240702
117686720	105346764	LOC117686720	20240702
117686725	105341901	LOC117686725	20240702
117686732	105336260	LOC117686732	20240702
117686745	117686744	LOC117686745	20240702
117686747	105336583	LOC117686747	20240702
117686757	105325715	LOC117686757	20240702
117686762	105324585	LOC117686762	20240702
117686763	105324587	LOC117686763	20240702
117686766	105324589	LOC117686766	20240702
117686770	105319731	LOC117686770	20240702
117686779	105345871	LOC117686779	20240702
117686780	117690178	LOC117686780	20240702
117686782	105337270	LOC117686782	20240702
117686787	117685340	LOC117686787	20240702
117686790	117686789	LOC117686790	20240702
117686793	117681259	LOC117686793	20240702
117686800	117686801	LOC117686800	20240702
117686805	117683233	LOC117686805	20240702
117686814	105323526	LOC117686814	20240702
117686823	105330869	LOC117686823	20240702
117686825	109617281	LOC117686825	20240702
117686827	117680678	LOC117686827	20240702
117686828	117686010	LOC117686828	20240702
117686834	117687970	LOC117686834	20240702
117686844	117686843	LOC117686844	20240702
117686862	117692918	LOC117686862	20240702
117686866	105342276	LOC117686866	20240702
117686867	105327007	LOC117686867	20240702
117686871	117681975	LOC117686871	20240702
117686872	117685616	LOC117686872	20240702
117686874	117688514	LOC117686874	20240702
117686875	117688914	LOC117686875	20240702
117686877	105344551	LOC117686877	20240702
117686879	105325133	LOC117686879	20240702
117686883	117690623	LOC117686883	20240702
117686885	105325542	LOC117686885	20240702
117686895	109620479	LOC117686895	20240702
117686898	105321485	LOC117686898	20240702
117686904	105347172	LOC117686904	20240702
117686908	105326912	LOC117686908	20240702
117686910	105326910	LOC117686910	20240702
117686914	105336583	LOC117686914	20240702
117686919	117687501	LOC117686919	20240702
117686923	105338723	LOC117686923	20240702
117686926	105319990	LOC117686926	20240702
117686930	117686929	LOC117686930	20240702
117686932	117685102	LOC117686932	20240702
117686934	117692932	LOC117686934	20240702
117686944	117686945	LOC117686944	20240702
117686946	117686824	LOC117686946	20240702
117686947	117686705	LOC117686947	20240702
117686953	105334072	LOC117686953	20240702
117686955	105328845	LOC117686955	20240702
117686957	117686111	LOC117686957	20240704
117686961	105342884	LOC117686961	20240702
117686962	117685902	LOC117686962	20240702
117686963	105335276	LOC117686963	20240702
117686965	117686959	LOC117686965	20240702
117686967	105334072	LOC117686967	20240702
117686989	105324563	LOC117686989	20240702
117686999	117686995	LOC117686999	20240702
117687010	105326906	LOC117687010	20240702
117687012	105324355	LOC117687012	20240702
117687015	117688273	LOC117687015	20240702
117687016	117692634	LOC117687016	20240702
117687019	109619603	LOC117687019	20240702
117687020	109617406	LOC117687020	20240702
117687021	117687030	LOC117687021	20240702
117687022	117687030	LOC117687022	20240702
117687023	117688953	LOC117687023	20240702
117687024	105329682	LOC117687024	20240702
117687025	105329042	LOC117687025	20240702
117687028	117685504	LOC117687028	20240702
117687029	105318900	LOC117687029	20240702
117687037	117682451	LOC117687037	20240702
117687042	117680734	LOC117687042	20240702
117687044	117690470	LOC117687044	20240702
117687050	117687700	LOC117687050	20240702
117687055	105325307	LOC117687055	20240702
117687069	117685953	LOC117687069	20240702
117687070	105336820	LOC117687070	20240702
117687076	117690275	LOC117687076	20240702
117687081	117681303	LOC117687081	20240702
117687086	105320987	LOC117687086	20240702
117687089	117682931	LOC117687089	20240702
117687091	105339763	LOC117687091	20240702
117687093	105329683	LOC117687093	20240702
117687110	117687108	LOC117687110	20240702
117687112	117681445	LOC117687112	20240702
117687114	109617937	LOC117687114	20240702
117687116	117684823	LOC117687116	20240702
117687123	105341150	LOC117687123	20240702
117687133	105319904	LOC117687133	20240702
117687143	117686804	LOC117687143	20240702
117687151	105339864	LOC117687151	20240702
117687155	105341168	LOC117687155	20240702
117687158	105342959	LOC117687158	20240702
117687161	117687190	LOC117687161	20240702
117687162	117681253	LOC117687162	20240702
117687163	105326416	LOC117687163	20240702
117687167	105321442	LOC117687167	20240702
117687170	117685675	LOC117687170	20240702
117687172	117687198	LOC117687172	20240702
117687183	117684829	LOC117687183	20240702
117687184	117687277	LOC117687184	20240702
117687195	117685525	LOC117687195	20240702
117687203	105340520	LOC117687203	20240702
117687207	117687173	LOC117687207	20240702
117687209	105331442	LOC117687209	20240702
117687214	105329498	LOC117687214	20240702
117687216	105339865	LOC117687216	20240702
117687218	117681262	LOC117687218	20240702
117687221	105339870	LOC117687221	20240702
117687227	105324436	LOC117687227	20240702
117687233	105328498	LOC117687233	20240702
117687234	105328498	LOC117687234	20240702
117687238	117687229	LOC117687238	20240702
117687241	117688667	LOC117687241	20240702
117687244	105329991	LOC117687244	20240702
117687255	117685280	LOC117687255	20240702
117687260	117687417	LOC117687260	20240702
117687265	105342442	LOC117687265	20240702
117687268	117688652	LOC117687268	20240702
117687273	117690163	LOC117687273	20240702
117687274	105318555	LOC117687274	20240702
117687281	105331003	LOC117687281	20240702
117687282	109619451	LOC117687282	20240702
117687284	105331003	LOC117687284	20240702
117687288	117685222	LOC117687288	20240702
117687293	117690275	LOC117687293	20240702
117687295	105326717	LOC117687295	20240702
117687296	105326717	LOC117687296	20240702
117687298	105326916	LOC117687298	20240702
117687299	117686658	LOC117687299	20240702
117687311	117687064	LOC117687311	20240702
117687313	105341391	LOC117687313	20240702
117687314	105323800	LOC117687314	20240702
117687315	117685902	LOC117687315	20240702
117687320	117687749	LOC117687320	20240702
117687325	105334699	LOC117687325	20240702
117687327	105326912	LOC117687327	20240702
117687329	117687332	LOC117687329	20240702
117687333	117686995	LOC117687333	20240702
117687334	117687597	LOC117687334	20240702
117687343	117685088	LOC117687343	20240702
117687344	117685993	LOC117687344	20240702
117687345	117688580	LOC117687345	20240702
117687347	105318061	LOC117687347	20240702
117687351	105328140	LOC117687351	20240702
117687356	117685525	LOC117687356	20240702
117687359	117687479	LOC117687359	20240702
117687363	117686224	LOC117687363	20240702
117687364	117686224	LOC117687364	20240702
117687365	117686913	LOC117687365	20240702
117687366	105336583	LOC117687366	20240702
117687367	105319003	LOC117687367	20240702
117687374	105340464	LOC117687374	20240702
117687375	117691923	LOC117687375	20240702
117687377	117690926	LOC117687377	20240702
117687379	117687378	LOC117687379	20240702
117687381	105337506	LOC117687381	20240702
117687385	117692237	LOC117687385	20240702
117687399	105346795	LOC117687399	20240702
117687400	117687561	LOC117687400	20240702
117687401	105331372	LOC117687401	20240702
117687403	117682500	LOC117687403	20240702
117687411	117687173	LOC117687411	20240702
117687416	105326594	LOC117687416	20240702
117687418	117688213	LOC117687418	20240702
117687437	105326394	LOC117687437	20240702
117687446	117687108	LOC117687446	20240702
117687450	109621106	LOC117687450	20240702
117687458	109618161	LOC117687458	20240702
117687459	105336583	LOC117687459	20240702
117687462	105330004	LOC117687462	20240702
117687465	105334179	LOC117687465	20240702
117687471	117687453	LOC117687471	20240702
117687472	105337490	LOC117687472	20240702
117687476	105327680	LOC117687476	20240702
117687485	117684947	LOC117687485	20240702
117687487	117686956	LOC117687487	20240702
117687491	117681889	LOC117687491	20240702
117687492	105318061	LOC117687492	20240702
117687494	105344844	LOC117687494	20240702
117687495	117687500	LOC117687495	20240702
117687497	117691929	LOC117687497	20240702
117687502	117688335	LOC117687502	20240702
117687503	117687493	LOC117687503	20240702
117687504	117687493	LOC117687504	20240702
117687507	105322643	LOC117687507	20240702
117687511	105343989	LOC117687511	20240702
117687514	117686809	LOC117687514	20240702
117687517	105319174	LOC117687517	20240702
117687521	117684535	LOC117687521	20240702
117687525	117689334	LOC117687525	20240702
117687530	117687527	LOC117687530	20240702
117687531	117685405	LOC117687531	20240702
117687532	109617226	LOC117687532	20240702
117687535	105341126	LOC117687535	20240702
117687536	117691615	LOC117687536	20240702
117687538	117691615	LOC117687538	20240702
117687541	117686878	LOC117687541	20240702
117687548	105343040	LOC117687548	20240702
117687564	105329689	LOC117687564	20240702
117687565	105329688	LOC117687565	20240702
117687566	105329693	LOC117687566	20240702
117687567	105329694	LOC117687567	20240702
117687568	117687435	LOC117687568	20240702
117687571	117687436	LOC117687571	20240702
117687576	117687436	LOC117687576	20240702
117687578	105346028	LOC117687578	20240702
117687583	117687586	LOC117687583	20240702
117687585	105345670	LOC117687585	20240702
117687587	117687586	LOC117687587	20240702
117687590	105330930	LOC117687590	20240702
117687606	105317843	LOC117687606	20240702
117687610	105325680	LOC117687610	20240702
117687612	105325680	LOC117687612	20240702
117687613	117684277	LOC117687613	20240702
117687617	105317672	LOC117687617	20240702
117687619	105317672	LOC117687619	20240702
117687622	117687623	LOC117687622	20240702
117687626	117688354	LOC117687626	20240702
117687633	105331900	LOC117687633	20240702
117687634	105331900	LOC117687634	20240702
117687637	117687474	LOC117687637	20240702
117687638	105338989	LOC117687638	20240702
117687639	117680691	LOC117687639	20240702
117687649	117687648	LOC117687649	20240702
117687656	105339769	LOC117687656	20240702
117687670	105334230	LOC117687670	20240702
117687676	105338293	LOC117687676	20240702
117687679	105322036	LOC117687679	20240702
117687691	105342884	LOC117687691	20240702
117687697	105326900	LOC117687697	20240702
117687699	117686837	LOC117687699	20240702
117687704	105337143	LOC117687704	20240702
117687714	105321618	LOC117687714	20240702
117687716	105320988	LOC117687716	20240702
117687723	105332963	LOC117687723	20240702
117687725	105338268	LOC117687725	20240702
117687726	105344784	LOC117687726	20240702
117687729	117681762	LOC117687729	20240702
117687730	117687727	LOC117687730	20240702
117687736	105339786	LOC117687736	20240702
117687738	117688342	LOC117687738	20240702
117687747	117687749	LOC117687747	20240702
117687748	117685645	LOC117687748	20240702
117687752	109617473	LOC117687752	20240702
117687754	117690471	LOC117687754	20240702
117687761	105327476	LOC117687761	20240702
117687762	117687749	LOC117687762	20240702
117687763	105327476	LOC117687763	20240702
117687771	105322535	LOC117687771	20240702
117687776	117688273	LOC117687776	20240702
117687780	105321361	LOC117687780	20240702
117687784	105339763	LOC117687784	20240702
117687787	117684803	LOC117687787	20240702
117687792	117691404	LOC117687792	20240702
117687793	117692634	LOC117687793	20240702
117687797	117687796	LOC117687797	20240702
117687798	117687796	LOC117687798	20240702
117687799	105334721	LOC117687799	20240702
117687805	117685382	LOC117687805	20240702
117687809	105327266	LOC117687809	20240702
117687817	117685407	LOC117687817	20240702
117687820	105317634	LOC117687820	20240702
117687821	117687813	LOC117687821	20240702
117687825	117689614	LOC117687825	20240702
117687826	117687838	LOC117687826	20240702
117687827	117687838	LOC117687827	20240702
117687832	117687833	LOC117687832	20240702
117687837	117687841	LOC117687837	20240702
117687839	117690759	LOC117687839	20240702
117687844	117692141	LOC117687844	20240702
117687855	105317677	LOC117687855	20240702
117687867	117686237	LOC117687867	20240702
117687868	105325522	LOC117687868	20240702
117687871	117687866	LOC117687871	20240702
117687877	105338571	LOC117687877	20240702
117687879	105320968	LOC117687879	20240702
117687881	105339402	LOC117687881	20240702
117687883	105339410	LOC117687883	20240702
117687884	105339404	LOC117687884	20240702
117687886	117692270	LOC117687886	20240702
117687887	105323297	LOC117687887	20240702
117687888	105323299	LOC117687888	20240702
117687894	105331041	LOC117687894	20240702
117687895	105324500	LOC117687895	20240702
117687898	117687900	LOC117687898	20240702
117687910	117687912	LOC117687910	20240702
117687914	117688883	LOC117687914	20240702
117687920	117691330	LOC117687920	20240702
117687921	117685902	LOC117687921	20240702
117687942	105335194	LOC117687942	20240702
117687944	105348389	LOC117687944	20240702
117687952	105346881	LOC117687952	20240702
117687954	105346881	LOC117687954	20240702
117687955	117687956	LOC117687955	20240702
117687959	105327231	LOC117687959	20240702
117687963	105334306	LOC117687963	20240702
117687965	117687892	LOC117687965	20240702
117687968	105334720	LOC117687968	20240702
117687972	117687032	LOC117687972	20240702
117687982	117684789	LOC117687982	20240702
117687986	117692270	LOC117687986	20240702
117687991	117681084	LOC117687991	20240702
117687992	105328764	LOC117687992	20240702
117687993	105338723	LOC117687993	20240702
117687996	117681975	LOC117687996	20240702
117687997	105322036	LOC117687997	20240702
117688001	117692199	LOC117688001	20240702
117688009	105326904	LOC117688009	20240702
117688020	117682292	LOC117688020	20240702
117688028	117688034	LOC117688028	20240702
117688038	105323066	LOC117688038	20240702
117688040	105332272	LOC117688040	20240702
117688042	117690275	LOC117688042	20240702
117688046	117688045	LOC117688046	20240702
117688048	117688126	LOC117688048	20240702
117688055	117688045	LOC117688055	20240702
117688071	117688070	LOC117688071	20240702
117688072	117684328	LOC117688072	20240702
117688073	105334311	LOC117688073	20240702
117688074	105327076	LOC117688074	20240702
117688075	117691344	LOC117688075	20240702
117688078	105339873	LOC117688078	20240702
117688086	117688093	LOC117688086	20240702
117688087	105332973	LOC117688087	20240702
117688088	117683854	LOC117688088	20240702
117688089	105336680	LOC117688089	20240702
117688090	117685221	LOC117688090	20240702
117688094	105332973	LOC117688094	20240702
117688098	105323822	LOC117688098	20240702
117688100	105331402	LOC117688100	20240702
117688103	117688045	LOC117688103	20240702
117688104	105331010	LOC117688104	20240702
117688111	105335144	LOC117688111	20240702
117688118	117688064	LOC117688118	20240702
117688119	105331385	LOC117688119	20240702
117688120	105348994	LOC117688120	20240702
117688125	117682698	LOC117688125	20240702
117688128	117688061	LOC117688128	20240702
117688130	105331440	LOC117688130	20240702
117688131	117683797	LOC117688131	20240702
117688133	117688112	LOC117688133	20240702
117688134	105329382	LOC117688134	20240702
117688135	117688049	LOC117688135	20240702
117688139	105333716	LOC117688139	20240702
117688151	105337989	LOC117688151	20240702
117688152	105337990	LOC117688152	20240702
117688153	105337990	LOC117688153	20240702
117688155	117687436	LOC117688155	20240702
117688156	117687575	LOC117688156	20240702
117688170	105341568	LOC117688170	20240702
117688173	117685838	LOC117688173	20240702
117688175	105347786	LOC117688175	20240702
117688178	117682451	LOC117688178	20240702
117688179	117688180	LOC117688179	20240702
117688181	117688180	LOC117688181	20240702
117688182	117688180	LOC117688182	20240702
117688184	117688185	LOC117688184	20240702
117688193	105325493	LOC117688193	20240702
117688194	117682047	LOC117688194	20240702
117688197	105320211	LOC117688197	20240702
117688200	105333531	LOC117688200	20240702
117688222	105330343	LOC117688222	20240702
117688223	117686843	LOC117688223	20240702
117688231	117692817	LOC117688231	20240702
117688239	117685789	LOC117688239	20240702
117688250	105327066	LOC117688250	20240702
117688253	117686057	LOC117688253	20240702
117688261	117680617	LOC117688261	20240702
117688262	117680617	LOC117688262	20240702
117688266	105348055	LOC117688266	20240702
117688270	117688272	LOC117688270	20240702
117688275	117690316	LOC117688275	20240702
117688281	117692960	LOC117688281	20240702
117688284	117686896	LOC117688284	20240702
117688287	117686630	LOC117688287	20240702
117688291	105319783	LOC117688291	20240702
117688294	105318856	LOC117688294	20240702
117688301	105340014	LOC117688301	20240702
117688303	105340047	LOC117688303	20240702
117688304	105340014	LOC117688304	20240702
117688310	117688396	LOC117688310	20240702
117688312	109619603	LOC117688312	20240702
117688313	105318861	LOC117688313	20240702
117688315	105338438	LOC117688315	20240702
117688318	117680519	LOC117688318	20240702
117688324	109619603	LOC117688324	20240702
117688327	117688325	LOC117688327	20240702
117688328	105327636	LOC117688328	20240702
117688331	105318858	LOC117688331	20240702
117688333	117688332	LOC117688333	20240702
117688337	105323550	LOC117688337	20240702
117688343	117688342	LOC117688343	20240702
117688347	105326916	LOC117688347	20240702
117688349	117686861	LOC117688349	20240702
117688352	105318873	LOC117688352	20240702
117688353	105346028	LOC117688353	20240702
117688359	105319410	LOC117688359	20240702
117688368	105318554	LOC117688368	20240702
117688373	105343597	LOC117688373	20240702
117688383	117680299	LOC117688383	20240702
117688390	117690941	LOC117688390	20240702
117688391	105328116	LOC117688391	20240702
117688394	105341259	LOC117688394	20240702
117688406	105331900	LOC117688406	20240702
117688429	105322569	LOC117688429	20240702
117688431	105343453	LOC117688431	20240702
117688433	117684715	LOC117688433	20240702
117688435	105322667	LOC117688435	20240702
117688441	117690759	LOC117688441	20240702
117688443	105317634	LOC117688443	20240702
117688444	105345243	LOC117688444	20240702
117688450	105327066	LOC117688450	20240702
117688451	117685789	LOC117688451	20240702
117688454	117680617	LOC117688454	20240702
117688455	117688265	LOC117688455	20240702
117688463	117684803	LOC117688463	20240702
117688467	105341036	LOC117688467	20240702
117688470	105346028	LOC117688470	20240702
117688471	117688354	LOC117688471	20240702
117688472	105324355	LOC117688472	20240702
117688479	105327890	LOC117688479	20240702
117688481	105330343	LOC117688481	20240702
117688492	105324975	LOC117688492	20240702
117688493	105348472	LOC117688493	20240702
117688494	105325265	LOC117688494	20240702
117688496	105325265	LOC117688496	20240702
117688497	105325265	LOC117688497	20240702
117688500	117682461	LOC117688500	20240702
117688505	105333662	LOC117688505	20240702
117688506	117688665	LOC117688506	20240702
117688509	117687173	LOC117688509	20240702
117688512	117688354	LOC117688512	20240702
117688515	105319486	LOC117688515	20240702
117688516	117692634	LOC117688516	20240702
117688525	105323209	LOC117688525	20240702
117688527	117686843	LOC117688527	20240702
117688529	117692056	LOC117688529	20240702
117688531	117689793	LOC117688531	20240702
117688532	105348472	LOC117688532	20240702
117688538	117688554	LOC117688538	20240702
117688546	105326419	LOC117688546	20240702
117688553	117688552	LOC117688553	20240702
117688555	105337230	LOC117688555	20240702
117688556	105337228	LOC117688556	20240702
117688559	117692960	LOC117688559	20240702
117688562	105326959	LOC117688562	20240702
117688569	105343544	LOC117688569	20240702
117688570	105343544	LOC117688570	20240702
117688571	105324501	LOC117688571	20240702
117688572	105331041	LOC117688572	20240702
117688584	117687060	LOC117688584	20240702
117688586	105346419	LOC117688586	20240702
117688589	105318305	LOC117688589	20240702
117688591	117688580	LOC117688591	20240702
117688594	117688580	LOC117688594	20240702
117688596	117685475	LOC117688596	20240702
117688602	105341150	LOC117688602	20240702
117688607	105336207	LOC117688607	20240702
117688608	105336207	LOC117688608	20240702
117688609	105331205	LOC117688609	20240702
117688610	117685166	LOC117688610	20240702
117688615	105322507	LOC117688615	20240702
117688616	117685103	LOC117688616	20240702
117688617	105327680	LOC117688617	20240702
117688623	117687193	LOC117688623	20240702
117688624	109619985	LOC117688624	20240702
117688625	105335276	LOC117688625	20240702
117688630	105330552	LOC117688630	20240702
117688632	117681575	LOC117688632	20240702
117688646	117691707	LOC117688646	20240702
117688647	117685475	LOC117688647	20240702
117688653	109620479	LOC117688653	20240702
117688655	105319905	LOC117688655	20240702
117688656	117687635	LOC117688656	20240702
117688664	105341036	LOC117688664	20240702
117688666	117688468	LOC117688666	20240702
117688668	117688351	LOC117688668	20240702
117688672	105336863	LOC117688672	20240702
117688675	117685967	LOC117688675	20240702
